BANNER_ID,_CUSTOMER1_FISCHER_GROUPS_BY_USER.GROUP_EMAIL,_CUSTOMER1_FISCHER_ROLES_ALUM_VIEW.ROLE
A00099122,null,ALUM
B00716925,null,ALUM
B00716924,null,ALUM
A00442898,null,ALUM
B00187962,null,ALUM
B00486139,"depts-let-staff,depts-book-staff,depts-let-staff,depts-book-staff",ALUM
A00442893,null,ALUM
B00258848,null,ALUM
B00258844,null,ALUM
B00258843,null,ALUM
B00257510,null,ALUM
B00258841,null,ALUM
B00185306,null,ALUM
A00368357,null,ALUM
A00099118,null,ALUM
B00617124,null,ALUM
A00368370,null,ALUM
B00232239,null,ALUM
B00320913,null,ALUM
A00394626,null,ALUM
A00478806,null,ALUM
B00172009,null,ALUM
B00198617,null,ALUM
B00716921,null,ALUM
B00488785,"depts-vpft-staff,bannerusers,depts-vpft-staff,bannerusers",null
B00159050,null,ALUM
B00258859,null,ALUM
A00466833,null,ALUM
A00087143,null,ALUM
A00087141,null,ALUM
A00381325,null,ALUM
A00442889,null,ALUM
B00187974,null,ALUM
B00258852,null,ALUM
A00368367,null,ALUM
B00258851,null,ALUM
A00368368,null,ALUM
B00402402,depts-cpsy-staff,null
B00147132,null,ALUM
B00620768,null,ALUM
B00402407,null,ALUM
B00619899,null,ALUM
A00051163,null,ALUM
B00793628,null,ALUM
B00328079,null,ALUM
B00793627,null,ALUM
B00161436,null,ALUM
B00209814,null,ALUM
B00160101,null,ALUM
B00209817,null,ALUM
A00477474,null,ALUM
B00160103,null,ALUM
B00209819,null,ALUM
B00186734,null,ALUM
B00342385,null,ALUM
B00619885,null,ALUM
B00174761,null,ALUM
A00199083,null,ALUM
B00617228,null,ALUM
B00159103,depts-lib-staff,null
B00618552,null,ALUM
B00793635,null,ALUM
B00793636,null,ALUM
B00123147,null,ALUM
B00793632,null,ALUM
A00087125,null,ALUM
B00393940,null,ALUM
B00619876,null,ALUM
A00476158,null,ALUM
B00619873,null,ALUM
B00617218,null,ALUM
A00075113,null,ALUM
B00330370,null,ALUM
A00465498,null,ALUM
B00381999,null,ALUM
B00304087,null,ALUM
B00378349,null,ALUM
A00088420,"depts-eths-fac,depts-let-fac,depts-eths-fac,depts-let-fac",ALUM
B00125798,null,ALUM
B00365040,depts-educ-fac,null
B00186710,null,ALUM
B00341072,null,ALUM
B00402431,null,ALUM
B00148479,null,ALUM
A00477477,null,ALUM
B00316075,null,ALUM
B00403767,null,ALUM
B00403768,null,ALUM
B00148491,null,ALUM
A00464180,null,ALUM
B00210822,null,ALUM
B00841824,null,ALUM
B00150794,null,ALUM
B00159134,null,ALUM
B00304099,null,ALUM
B00160112,null,ALUM
B00161443,null,ALUM
B00160113,null,ALUM
B00401112,null,ALUM
A00477423,null,ALUM
B00136435,null,ALUM
B00052196,null,ALUM
B00329364,null,ALUM
B00148418,null,ALUM
B00221501,null,ALUM
B00330340,null,ALUM
B00792336,null,ALUM
B00793667,null,ALUM
A00063102,null,ALUM
B00341099,null,ALUM
A00453466,null,ALUM
B00365047,null,ALUM
B00123190,null,ALUM
A00090720,null,ALUM
A00075102,null,ALUM
B00137778,null,ALUM
B00379695,null,ALUM
B00222820,null,ALUM
B00208538,null,ALUM
B00618500,null,ALUM
B00619832,null,ALUM
A00452146,null,ALUM
B00619831,null,ALUM
B00040198,null,ALUM
A00466790,null,ALUM
A00464123,null,ALUM
B00330322,null,ALUM
B00305372,null,ALUM
B00793689,"bannerusers,depts-cs-staff,bannerusers,depts-cs-staff",ALUM
A00464126,null,ALUM
B00792355,null,ALUM
B00792354,null,ALUM
B00147101,null,ALUM
B00162742,null,ALUM
B00147102,null,ALUM
A00452150,null,ALUM
B00123177,null,ALUM
A00478764,null,ALUM
B00415704,bannerusers,ALUM
B00377050,null,ALUM
B00393991,null,ALUM
B00415701,null,ALUM
B00234819,null,ALUM
B00486096,null,ALUM
B00377045,null,ALUM
A00063118,null,ALUM
A00273452,null,ALUM
A00440188,null,ALUM
B00380695,null,ALUM
A00063114,null,ALUM
B00219204,null,ALUM
A00063113,null,ALUM
B00380692,null,ALUM
A00477440,null,ALUM
B00281174,null,ALUM
A00188330,null,ALUM
B00053486,null,ALUM
A00369701,null,ALUM
B00149700,null,ALUM
B00792375,null,ALUM
B00792374,null,ALUM
B00342302,null,ALUM
A00002148,null,ALUM
B00437101,null,ALUM
B00149716,null,ALUM
B00294491,null,ALUM
A00369715,null,ALUM
B00052147,null,ALUM
B00463404,null,ALUM
B00040153,null,ALUM
B00040154,null,ALUM
B00281195,null,ALUM
A00027478,null,ALUM
A00015451,null,ALUM
A00004797,null,ALUM
B00438458,null,ALUM
A00015446,null,ALUM
B00439791,null,ALUM
B00439790,null,ALUM
B00791063,null,ALUM
B00426469,null,ALUM
B00039173,null,ALUM
A00016770,null,ALUM
B00041470,null,ALUM
B00342322,depts-prov-staff,ALUM
B00268167,null,ALUM
A00319483,null,ALUM
B00137754,null,ALUM
B00438449,null,ALUM
B00439788,null,ALUM
B00293182,null,ALUM
B00149735,null,ALUM
A00028748,null,ALUM
B00393922,null,ALUM
A00053700,null,ALUM
B00366304,null,ALUM
B00341007,null,ALUM
A00464197,null,ALUM
B00692455,null,ALUM
B00294441,null,ALUM
B00028493,null,ALUM
A00417800,null,ALUM
A00028752,null,ALUM
B00294447,null,ALUM
B00402454,null,ALUM
B00341011,null,ALUM
B00402456,null,ALUM
B00402459,null,ALUM
B00042780,null,ALUM
B00027169,null,ALUM
B00727595,null,ALUM
B00042786,null,ALUM
B00042788,null,ALUM
A00163063,"depts-fa-fac,depts-fa-staff,depts-mus-fac,depts-mus-staff,depts-fa-fac,depts-fa-staff,depts-mus-fac,depts-mus-staff",null
B00027171,null,ALUM
B00402465,null,ALUM
B00342354,null,ALUM
A00026107,null,ALUM
B00692438,null,ALUM
A00002178,null,ALUM
A00015496,null,ALUM
B00040117,null,ALUM
B00341029,null,ALUM
A00065707,null,ALUM
B00888470,null,ALUM
A00002184,null,ALUM
B00027145,null,ALUM
A00188318,null,ALUM
A00405829,null,ALUM
B00888475,null,ALUM
B00402475,null,ALUM
B00426442,null,ALUM
A00405820,null,ALUM
A00028776,null,ALUM
B00027149,null,ALUM
B00380615,null,ALUM
B00328088,null,ALUM
A00188323,null,ALUM
B00077602,null,ALUM
A00053718,null,ALUM
B00233495,null,ALUM
B00014041,null,ALUM
B00268117,null,ALUM
A00395849,null,ALUM
B00026033,null,ALUM
B00003390,null,ALUM
B00027364,depts-csch-staff,ALUM
B00039334,null,ALUM
A00189705,null,ALUM
B00258785,depts-csch-staff,ALUM
B00258784,null,ALUM
B00042980,null,ALUM
B00257472,null,ALUM
A00004728,"depts-eng-fac,depts-let-fac,depts-eng-fac,depts-let-fac",null
B00269438,null,ALUM
A00394524,null,ALUM
B00003376,null,ALUM
B00281103,null,ALUM
A00395854,null,ALUM
B00486223,null,ALUM
B00244163,null,ALUM
B00488883,depts-trio-staff,null
B00488887,depts-trio-staff,null
A00416401,null,ALUM
A00405713,null,ALUM
B00726218,null,ALUM
B00232185,null,ALUM
A00102185,null,ALUM
B00014060,null,ALUM
A00370523,null,ALUM
B00294429,null,ALUM
B00197299,null,ALUM
B00244127,null,ALUM
B00691020,null,ALUM
A00004712,null,ALUM
B00026007,null,ALUM
B00269431,null,ALUM
B00889883,depts-educ-fac,ALUM
B00887222,null,ALUM
B00294423,null,ALUM
A00345572,null,ALUM
B00233483,null,ALUM
A00393211,null,ALUM
B00026014,null,ALUM
B00876595,null,ALUM
B00488863,depts-trio-staff,null
B00027350,null,ALUM
B00256118,null,ALUM
B00014046,null,ALUM
B00039323,null,ALUM
B00039324,null,ALUM
B00256175,null,ALUM
B00015331,null,ALUM
B00003347,null,ALUM
B00840588,null,ALUM
B00042956,null,ALUM
B00840586,null,ALUM
B00002011,null,ALUM
B00343704,null,ALUM
B00488850,depts-trio-staff,null
B00463556,null,ALUM
B00463555,null,ALUM
B00488856,depts-trio-staff,null
A00417762,null,ALUM
B00091723,null,ALUM
B00091727,null,ALUM
B00015324,null,ALUM
A00403101,null,ALUM
A00002102,null,ALUM
A00004767,null,ALUM
B00283720,null,ALUM
B00864548,null,ALUM
B00437266,null,ALUM
B00876528,"depts-eng-fac,depts-let-fac,depts-eng-fac,depts-let-fac",null
B00004671,null,ALUM
B00026000,null,ALUM
B00864551,null,ALUM
B00890852,null,ALUM
A00369515,null,ALUM
B00015317,null,ALUM
B00039302,null,ALUM
B00016644,null,ALUM
A00403136,null,ALUM
B00726217,null,ALUM
B00003369,null,ALUM
B00617095,null,ALUM
B00617096,depts-cctr-staff,ALUM
B00004696,null,ALUM
B00488830,depts-tac-staff,null
B00464864,null,ALUM
B00487502,null,ALUM
B00185265,null,ALUM
B00877886,null,ALUM
B00488837,depts-tac-staff,null
B00232190,null,ALUM
A00016732,null,ALUM
B00015349,null,ALUM
A00403129,null,ALUM
A00016737,null,ALUM
B00232196,null,ALUM
A00403124,null,ALUM
B00726205,null,ALUM
B00342401,null,ALUM
A00394583,null,ALUM
A00404451,null,ALUM
B00198576,null,ALUM
B00726200,null,ALUM
B00727532,null,ALUM
B00875223,null,ALUM
A00003412,null,ALUM
A00004744,null,ALUM
B00617089,null,ALUM
B00463542,null,ALUM
B00716889,null,ALUM
B00244182,null,ALUM
B00283748,null,ALUM
B00090403,null,ALUM
B00090404,null,ALUM
A00087081,null,ALUM
A00454740,null,ALUM
B00233411,null,ALUM
B00233414,null,ALUM
A00430772,null,ALUM
A00427120,null,ALUM
B00877828,null,ALUM
B00304147,null,ALUM
B00222755,null,ALUM
B00042917,null,ALUM
B00185243,null,ALUM
A00103409,null,ALUM
B00077455,null,ALUM
B00219113,null,ALUM
B00161279,null,ALUM
A00430766,"depts-govt-fac,depts-sosc-fac,depts-govt-fac,depts-sosc-fac",null
B00390069,null,ALUM
A00478700,null,ALUM
B00088100,null,ALUM
A00453420,null,ALUM
B00318792,null,ALUM
A00428469,null,ALUM
B00198554,null,ALUM
A00430762,null,ALUM
B00198558,null,ALUM
B00618394,null,ALUM
B00403907,null,ALUM
B00377075,null,ALUM
A00273598,"depts-fa-fac,depts-dnc-fac,depts-fa-fac,depts-dnc-fac",null
B00304157,null,ALUM
B00618390,null,ALUM
B00077467,null,ALUM
A00452101,null,ALUM
B00088134,null,ALUM
B00088136,null,ALUM
A00427103,null,ALUM
B00317432,null,ALUM
B00088138,null,ALUM
B00828886,null,ALUM
B00088139,null,ALUM
B00828887,null,ALUM
B00828885,null,ALUM
B00003321,null,ALUM
B00863208,null,ALUM
B00305454,null,ALUM
B00716851,null,ALUM
A00429776,null,ALUM
A00452118,null,ALUM
B00003316,null,ALUM
B00618375,null,ALUM
B00377097,null,ALUM
A00465430,null,ALUM
B00486294,null,ALUM
B00197208,null,ALUM
A00442723,null,ALUM
B00716841,null,ALUM
B00187897,null,ALUM
B00150584,null,ALUM
B00089485,null,ALUM
B00090477,null,ALUM
B00088158,null,ALUM
B00199851,null,ALUM
B00305424,null,ALUM
B00221470,null,ALUM
B00077493,null,ALUM
B00793704,null,ALUM
B00077496,null,ALUM
A00075062,null,ALUM
B00163892,null,ALUM
B00793703,null,ALUM
B00793702,null,ALUM
B00090478,null,ALUM
B00185202,null,ALUM
A00104776,null,ALUM
B00148256,null,ALUM
B00088161,null,ALUM
B00619687,null,ALUM
B00318755,null,ALUM
B00150570,null,ALUM
B00207178,null,ALUM
B00620734,null,ALUM
B00090465,null,ALUM
B00304108,null,ALUM
A00454717,null,ALUM
B00173239,null,ALUM
B00207172,null,ALUM
A00201960,null,ALUM
B00304113,null,ALUM
B00486265,null,ALUM
B00258756,null,ALUM
B00838203,null,ALUM
A00063057,null,ALUM
B00257423,null,ALUM
B00838206,null,ALUM
A00439142,null,ALUM
B00162554,null,ALUM
B00619676,null,ALUM
B00234762,null,ALUM
B00620741,null,ALUM
B00306739,null,ALUM
B00207181,null,ALUM
B00619674,null,ALUM
A00428473,null,ALUM
A00296270,null,ALUM
B00486255,null,ALUM
A00466707,null,ALUM
B00088180,null,ALUM
B00088181,null,ALUM
B00620755,null,ALUM
B00088164,null,ALUM
B00620751,null,ALUM
A00368250,null,ALUM
A00454738,null,ALUM
A00091994,null,ALUM
B00390085,null,ALUM
B00390084,null,ALUM
A00076374,null,ALUM
B00150596,null,ALUM
A00466712,null,ALUM
B00258736,null,ALUM
B00258735,null,ALUM
B00258734,null,ALUM
B00162578,null,ALUM
B00392752,null,ALUM
B00150660,null,ALUM
B00620647,null,ALUM
B00621977,null,ALUM
A00051046,null,ALUM
B00150667,null,ALUM
B00377120,null,ALUM
B00150662,null,ALUM
B00439802,null,ALUM
A00441387,null,ALUM
B00187940,null,ALUM
B00199939,null,ALUM
B00173308,null,ALUM
B00792413,null,ALUM
B00163976,null,ALUM
B00792412,null,ALUM
B00792411,null,ALUM
B00163975,null,ALUM
A00439077,null,ALUM
B00187943,null,ALUM
A00064351,null,ALUM
B00619767,null,ALUM
A00464043,null,ALUM
B00377100,null,ALUM
B00163960,null,ALUM
A00274841,null,ALUM
A00453391,null,ALUM
B00427827,null,ALUM
B00123029,null,ALUM
B00148349,null,ALUM
A00453390,null,ALUM
A00452065,null,ALUM
A00453396,null,ALUM
A00478697,null,ALUM
B00426511,null,ALUM
B00427842,null,ALUM
A00477368,null,ALUM
A00453398,null,ALUM
B00840605,null,ALUM
B00366489,null,ALUM
B00149691,null,ALUM
B00414528,null,ALUM
A00091960,null,ALUM
B00840602,null,ALUM
B00159020,null,ALUM
A00464045,null,ALUM
B00199919,null,ALUM
A00440038,null,ALUM
B00353168,null,ALUM
B00793769,null,ALUM
A00415080,null,ALUM
B00187926,null,ALUM
A00477373,null,ALUM
B00161333,null,ALUM
B00426501,null,ALUM
A00476026,null,ALUM
B00618410,null,ALUM
B00175956,null,ALUM
B00840613,null,ALUM
B00841944,null,ALUM
A00091957,"depts-eng-fac,depts-let-fac,depts-eng-fac,depts-let-fac",null
A00442689,null,ALUM
B00380771,null,ALUM
A00440027,null,ALUM
A00452002,null,ALUM
B00620689,null,ALUM
A00455993,null,ALUM
B00187905,null,ALUM
B00620684,null,ALUM
B00151955,null,ALUM
B00293080,null,ALUM
B00392792,"depts-let-fac,depts-ll-fac,depts-chns-fac,depts-let-fac,depts-ll-fac,depts-chns-fac",null
B00136313,null,ALUM
A00467980,null,ALUM
B00304188,null,ALUM
B00136320,null,ALUM
B00304184,null,ALUM
A00467978,null,ALUM
A00466648,null,ALUM
A00466645,null,ALUM
B00330463,null,ALUM
A00089611,null,ALUM
B00620694,null,ALUM
B00187900,"depts-fa-fac,depts-mus-fac,depts-fa-fac,depts-mus-fac",null
B00793782,null,ALUM
A00453348,null,ALUM
A00479957,null,ALUM
A00054983,null,ALUM
B00150611,null,ALUM
B00136324,null,ALUM
B00234719,null,ALUM
B00330450,null,ALUM
A00027398,null,ALUM
B00149635,null,ALUM
B00187913,null,ALUM
B00149637,null,ALUM
A00452020,null,ALUM
A00452021,null,ALUM
B00148303,null,ALUM
B00148321,"depts-sosc-fac,depts-econ-fac,depts-sosc-fac,depts-econ-fac",null
B00403834,null,ALUM
B00392777,null,ALUM
A00439090,null,ALUM
B00328133,null,ALUM
A00464002,null,ALUM
B00328131,null,ALUM
B00304169,null,ALUM
B00329468,null,ALUM
B00162624,null,ALUM
B00792474,null,ALUM
B00392786,null,ALUM
A00452033,null,ALUM
B00149662,null,ALUM
A00078954,null,ALUM
B00402519,null,ALUM
A00466684,null,ALUM
B00150631,null,ALUM
A00273574,null,ALUM
A00466677,null,ALUM
B00137682,null,ALUM
A00381284,null,ALUM
B00791159,null,ALUM
A00465349,null,ALUM
B00148328,null,ALUM
B00792489,null,ALUM
B00791151,null,ALUM
B00791152,null,ALUM
B00792484,"depts-fa-fac,depts-dnc-fac,depts-fa-fac,depts-dnc-fac",ALUM
A00016680,null,ALUM
B00367712,null,ALUM
A00002034,null,ALUM
A00163151,null,ALUM
A00091900,null,ALUM
A00030982,null,ALUM
A00066931,null,ALUM
B00439894,null,ALUM
A00189788,null,ALUM
B00464844,null,ALUM
B00488819,null,ALUM
B00791164,depts-trio-staff,null
B00464847,null,ALUM
A00016671,null,ALUM
A00028676,null,ALUM
B00342421,null,ALUM
A00002025,null,ALUM
A00002027,null,ALUM
B00439878,null,ALUM
B00439877,null,ALUM
B00450214,null,ALUM
B00439884,null,ALUM
A00015338,null,ALUM
B00439886,null,ALUM
A00030991,null,ALUM
A00017995,null,ALUM
A00016665,null,ALUM
A00199115,null,ALUM
A00017998,null,ALUM
A00250810,null,ALUM
B00464858,null,ALUM
B00040275,null,ALUM
B00039288,null,ALUM
A00393282,null,ALUM
B00151933,null,ALUM
B00452847,null,ALUM
B00137623,null,ALUM
A00002018,null,ALUM
A00187146,null,ALUM
A00188477,null,ALUM
B00437251,null,ALUM
B00269391,"depts-nsm-fac,depts-psyc-fac,depts-nsm-fac,depts-psyc-fac",null
B00379714,depts-bus-fac,null
A00163139,null,ALUM
A00028695,null,ALUM
A00017989,null,ALUM
B00149600,null,ALUM
B00342442,null,ALUM
A00026038,null,ALUM
B00256084,null,ALUM
B00039297,null,ALUM
A00250838,null,ALUM
B00425275,null,ALUM
A00017983,null,ALUM
B00367726,null,ALUM
A00187162,null,ALUM
B00137631,null,ALUM
B00413299,null,ALUM
B00138971,null,ALUM
B00015296,null,ALUM
A00464074,null,ALUM
A00041606,null,ALUM
B00039257,"depts-lee-staff,bannerusers,depts-lee-staff,bannerusers",ALUM
B00427859,null,ALUM
A00274807,null,ALUM
B00726144,null,ALUM
A00029965,null,ALUM
B00451505,null,ALUM
A00015380,null,ALUM
B00379724,"depts-soan-fac,depts-sosc-fac,depts-soan-fac,depts-sosc-fac",null
B00366442,null,ALUM
A00320300,null,ALUM
B00078808,null,ALUM
A00274839,null,ALUM
B00039243,null,ALUM
A00002058,null,ALUM
A00002059,null,ALUM
A00041627,null,ALUM
B00294343,null,ALUM
A00477399,null,ALUM
B00342485,depts-cs-staff,ALUM
A00029988,null,ALUM
A00002046,null,ALUM
A00002047,null,ALUM
A00002048,null,ALUM
A00002049,null,ALUM
A00015360,null,ALUM
A00042948,null,ALUM
A00002050,null,ALUM
B00027271,null,ALUM
B00354468,null,ALUM
A00002053,null,ALUM
B00887274,null,ALUM
A00030976,null,ALUM
B00850070,"depts-fa-fac,depts-arts-fac,depts-fa-fac,depts-arts-fac",ALUM
B00726115,null,ALUM
B00849081,null,ALUM
A00428730,null,ALUM
B00476558,null,ALUM
A00394871,null,ALUM
B00174074,null,ALUM
B00260515,null,ALUM
B00187391,"depts-fa-fac,depts-mus-fac,depts-fa-fac,depts-mus-fac",null
B00475228,null,ALUM
A00004612,null,ALUM
A00415418,null,ALUM
B00248863,null,ALUM
B00186059,null,ALUM
A00189822,null,ALUM
B00465892,null,ALUM
B00260518,null,ALUM
B00487209,"depts-osl-staff,bannerusers,depts-osl-staff,bannerusers",null
B00488539,null,ALUM
B00235565,null,ALUM
A00403421,null,ALUM
B00452597,null,ALUM
B00476542,null,ALUM
B00728765,null,ALUM
B00702151,null,ALUM
B00044801,null,ALUM
B00222230,null,ALUM
B00464572,null,ALUM
B00488525,null,ALUM
A00379230,null,ALUM
B00187397,null,ALUM
B00887377,null,ALUM
A00017911,depts-lib-fac,null
B00849095,null,ALUM
B00236863,null,ALUM
B00475204,null,ALUM
B00451234,"depts-mctr-staff,bannerusers,depts-mctr-staff,bannerusers",null
B00475205,null,ALUM
A00428712,null,ALUM
B00175385,null,ALUM
B00236866,null,ALUM
A00005924,null,ALUM
A00393566,null,ALUM
B00188696,null,ALUM
B00284509,null,ALUM
B00862086,null,ALUM
B00297811,null,ALUM
B00235540,null,ALUM
B00862082,null,ALUM
B00234213,null,ALUM
B00236872,null,ALUM
A00028613,null,ALUM
B00032817,null,ALUM
B00198014,null,ALUM
A00402111,null,ALUM
B00236877,null,ALUM
A00415406,null,ALUM
B00465891,null,ALUM
B00285840,null,ALUM
A00370871,null,ALUM
B00174070,null,ALUM
A00465704,null,ALUM
B00248859,null,ALUM
A00428717,null,ALUM
A00017972,null,ALUM
B00850033,null,ALUM
B00427581,"depts-trio-staff,bannerusers,depts-trio-staff,bannerusers",null
B00149071,null,ALUM
B00247583,null,ALUM
B00175368,null,ALUM
B00489822,depts-uga-staff,null
B00489823,depts-lib-staff,null
A00415462,null,ALUM
B00258228,null,ALUM
B00728723,null,ALUM
B00427597,null,ALUM
A00367221,null,ALUM
B00174041,depts-educ-staff,ALUM
A00402135,null,ALUM
A00403461,null,ALUM
A00003311,null,ALUM
B00163366,null,ALUM
B00489812,depts-educ-fac,null
A00415473,null,ALUM
B00187356,null,ALUM
A00368549,null,ALUM
A00440406,null,ALUM
B00850034,null,ALUM
B00258239,null,ALUM
B00850036,null,ALUM
B00877977,null,ALUM
B00489814,depts-educ-fac,null
B00850038,null,ALUM
B00877978,null,ALUM
B00258236,null,ALUM
B00210293,null,ALUM
B00728718,null,ALUM
A00016627,"depts-sosc-fac,depts-econ-fac,depts-sosc-fac,depts-econ-fac",ALUM
A00004639,null,ALUM
A00005969,null,ALUM
B00728758,null,ALUM
B00728757,null,ALUM
B00259548,null,ALUM
B00728750,null,ALUM
B00452529,"depts-mgmt-staff,depts-bus-staff,depts-mgmt-staff,depts-bus-staff",ALUM
B00163397,null,ALUM
B00272514,null,ALUM
B00273845,null,ALUM
B00248889,null,ALUM
B00187325,null,ALUM
A00016614,null,ALUM
A00403486,null,ALUM
B00728744,null,ALUM
B00849071,null,ALUM
B00285803,null,ALUM
A00414119,null,ALUM
B00863357,null,ALUM
B00452537,null,ALUM
B00246243,"depts-fa-fac,depts-dnc-fac,depts-fa-fac,depts-dnc-fac",null
B00452536,null,ALUM
B00246235,null,ALUM
B00246237,null,ALUM
B00247569,null,ALUM
B00863362,null,ALUM
B00875336,null,ALUM
A00368529,null,ALUM
B00875335,null,ALUM
B00258217,null,ALUM
B00285809,null,ALUM
B00440569,null,ALUM
B00440568,null,ALUM
B00175322,depts-educ-fac,null
B00211502,null,ALUM
B00889931,null,ALUM
A00296370,null,ALUM
B00864636,null,ALUM
B00379387,null,ALUM
B00066209,null,ALUM
B00066208,null,ALUM
B00212837,null,ALUM
B00306445,null,ALUM
B00487287,null,ALUM
A00464424,null,ALUM
B00838351,null,ALUM
A00438149,null,ALUM
B00138380,null,ALUM
B00188638,null,ALUM
B00877943,null,ALUM
A00104851,null,ALUM
B00188636,null,ALUM
B00877948,null,ALUM
B00149044,null,ALUM
A00452459,null,ALUM
B00068877,null,ALUM
B00175336,null,ALUM
B00176666,null,ALUM
B00212825,null,ALUM
B00307786,null,ALUM
A00414188,null,ALUM
B00877939,null,ALUM
B00165982,null,ALUM
B00379368,null,ALUM
B00189974,null,ALUM
B00307782,null,ALUM
B00165980,null,ALUM
B00380359,null,ALUM
B00877934,null,ALUM
B00187317,null,ALUM
B00224806,null,ALUM
B00066221,null,ALUM
A00452465,null,ALUM
B00619599,null,ALUM
B00177961,null,ALUM
B00125041,null,ALUM
B00889912,null,ALUM
B00150040,null,ALUM
B00149051,null,ALUM
B00877971,null,ALUM
A00465781,null,ALUM
B00716726,null,ALUM
B00487266,null,ALUM
B00137077,null,ALUM
B00380384,null,ALUM
B00850007,null,ALUM
A00088267,null,ALUM
B00380382,null,ALUM
B00850008,null,ALUM
B00212842,null,ALUM
B00889926,null,ALUM
B00393674,null,ALUM
B00175312,null,ALUM
B00728702,null,ALUM
B00080538,null,ALUM
B00211518,null,ALUM
B00618251,null,ALUM
B00379394,null,ALUM
A00438109,null,ALUM
B00619580,null,ALUM
B00864645,null,ALUM
B00189952,depts-educ-staff,ALUM
B00849031,"depts-mbpp-staff,bannerusers,depts-bus-staff,depts-mbpp-staff,bannerusers,depts-bus-staff",null
B00125026,null,ALUM
B00189957,null,ALUM
B00152644,null,ALUM
B00067577,null,ALUM
B00189929,null,ALUM
A00453731,null,ALUM
B00307728,null,ALUM
B00137007,null,ALUM
B00066248,null,ALUM
B00177947,null,ALUM
B00487251,null,ALUM
B00488577,depts-tac-staff,null
A00438187,null,ALUM
B00490896,"depts-hr-staff,bannerusers,depts-hr-staff,bannerusers",null
B00853931,null,ALUM
B00079558,null,ALUM
B00838313,null,ALUM
B00200888,null,ALUM
B00839647,null,ALUM
A00381598,null,ALUM
A00103582,null,ALUM
A00452410,null,ALUM
B00620613,null,ALUM
A00453744,null,ALUM
B00209236,null,ALUM
B00236857,null,ALUM
B00177959,null,ALUM
B00306403,null,ALUM
B00177956,null,ALUM
A00091890,null,ALUM
B00792508,null,ALUM
B00247503,null,ALUM
B00792502,null,ALUM
B00248835,null,ALUM
B00380391,null,ALUM
A00102244,null,ALUM
B00380395,null,ALUM
B00380394,null,ALUM
B00210232,null,ALUM
A00367277,null,ALUM
B00189907,null,ALUM
A00453753,null,ALUM
B00211564,null,ALUM
B00837034,null,ALUM
B00837033,null,ALUM
B00236826,null,ALUM
B00488562,null,ALUM
B00079581,null,ALUM
B00150003,null,ALUM
B00307703,null,ALUM
A00438165,null,ALUM
B00489888,"depts-hmds-staff,bannerusers,depts-hmds-staff,bannerusers",null
B00792516,depts-csch-staff,ALUM
B00163311,null,ALUM
A00076250,null,ALUM
B00792518,null,ALUM
B00792513,null,ALUM
B00792512,null,ALUM
B00079576,null,ALUM
B00792515,null,ALUM
B00792514,null,ALUM
B00792511,null,ALUM
B00222218,null,ALUM
A00452431,null,ALUM
B00149023,null,ALUM
A00064290,null,ALUM
B00209254,null,ALUM
B00210221,null,ALUM
B00152655,null,ALUM
B00837028,null,ALUM
B00235501,null,ALUM
B00837023,null,ALUM
A00426180,null,ALUM
A00091871,null,ALUM
B00487210,"depts-fa-staff,depts-dnc-staff,depts-fa-staff,depts-dnc-staff",null
B00792524,null,ALUM
B00792520,null,ALUM
A00464416,null,ALUM
B00189914,null,ALUM
B00487219,"depts-oia-staff,bannerusers,depts-oia-staff,bannerusers",null
